storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed
2002222N09163,PHANFONE,2002,20020811,0300,9.80946,159.732,25
2002222N09163,PHANFONE,2002,20020811,0600,9.94,159.26,25
2002222N09163,PHANFONE,2002,20020811,0900,10.0683,158.816,27
2002222N09163,PHANFONE,2002,20020811,1200,10.1692,158.508,30
2002222N09163,PHANFONE,2002,20020811,1500,10.2171,158.398,35
2002222N09163,PHANFONE,2002,20020811,1800,10.2933,158.347,40
2002222N09163,PHANFONE,2002,20020811,2100,10.4663,158.22,40
2002222N09163,PHANFONE,2002,20020812,0000,10.7,158.075,40
2002222N09163,PHANFONE,2002,20020812,0300,10.9687,157.939,42
2002222N09163,PHANFONE,2002,20020812,0600,11.275,157.8,45
2002222N09163,PHANFONE,2002,20020812,0900,11.5906,157.644,50
2002222N09163,PHANFONE,2002,20020812,1200,11.925,157.5,55
2002222N09163,PHANFONE,2002,20020812,1500,12.2206,157.405,55
2002222N09163,PHANFONE,2002,20020812,1800,12.625,157.3,55
2002222N09163,PHANFONE,2002,20020812,2100,13.2562,157.159,57
2002222N09163,PHANFONE,2002,20020813,0000,14,156.925,60
2002222N09163,PHANFONE,2002,20020813,0300,14.7473,156.584,62
2002222N09163,PHANFONE,2002,20020813,0600,15.45,156.1,65
2002222N09163,PHANFONE,2002,20020813,0900,16.0365,155.458,67
2002222N09163,PHANFONE,2002,20020813,1200,16.525,154.775,70
2002222N09163,PHANFONE,2002,20020813,1500,16.9301,154.232,72
2002222N09163,PHANFONE,2002,20020813,1800,17.325,153.675,75
2002222N09163,PHANFONE,2002,20020813,2100,17.8342,153,75
2002222N09163,PHANFONE,2002,20020814,0000,18.325,152.25,75
2002222N09163,PHANFONE,2002,20020814,0300,18.7038,151.446,77
2002222N09163,PHANFONE,2002,20020814,0600,19,150.65,80
2002222N09163,PHANFONE,2002,20020814,0900,19.2229,149.924,82
2002222N09163,PHANFONE,2002,20020814,1200,19.45,149.275,85
2002222N09163,PHANFONE,2002,20020814,1500,19.7601,148.717,87
2002222N09163,PHANFONE,2002,20020814,1800,20.15,148.175,90
2002222N09163,PHANFONE,2002,20020814,2100,20.6243,147.547,95
2002222N09163,PHANFONE,2002,20020815,0000,21.125,146.9,100
2002222N09163,PHANFONE,2002,20020815,0300,21.5698,146.276,107
2002222N09163,PHANFONE,2002,20020815,0600,22,145.675,115
2002222N09163,PHANFONE,2002,20020815,0900,22.4277,145.116,122
2002222N09163,PHANFONE,2002,20020815,1200,22.875,144.55,130
2002222N09163,PHANFONE,2002,20020815,1500,23.3787,143.92,132
2002222N09163,PHANFONE,2002,20020815,1800,23.875,143.275,135
2002222N09163,PHANFONE,2002,20020815,2100,24.3075,142.647,132
